date,store_id,product_id,name,category,shelf_life_days,location,size_sqft,avg_daily_footfall,units_sold,unit_price,promo,day_of_week,is_weekend,is_holiday,temperature,rainfall_mm,humidity_percent
1/15/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,24,6,0,Monday,0,0,56.8,3.94,55.2
1/15/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,23,2.5,0,Monday,0,0,52.3,1.35,62.1
1/15/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,14,5.09,1,Monday,0,0,68.6,2.84,59.7
1/15/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,18,5,0,Monday,0,0,47.3,2.76,56.5
1/15/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,18,3.5,0,Monday,0,0,68.5,3.77,51.9
1/15/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,27,6,0,Monday,0,0,47.4,0.1,43.9
1/15/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,20,2.5,0,Monday,0,0,56.1,1.31,65.3
1/15/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,19,5.9,0,Monday,0,0,69.2,0.95,66.9
1/15/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,20,4.04,1,Monday,0,0,49.4,1.01,56.8
1/15/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,20,3.5,0,Monday,0,0,69.8,0.92,88.8
1/16/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,22,5.18,1,Tuesday,0,0,68.3,2.73,67.8
1/16/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,12,2.5,0,Tuesday,0,0,55.9,0.58,84.5
1/16/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,14,5.09,1,Tuesday,0,0,77.4,0.93,68.5
1/16/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,14,5,0,Tuesday,0,0,61.2,0.34,49.5
1/16/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,15,3.5,0,Tuesday,0,0,76.5,0.43,88.7
1/16/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,27,6,0,Tuesday,0,1,86.9,1.62,84.3
1/16/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,22,2.5,0,Tuesday,0,0,56.4,0.19,63.6
1/16/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,15,5.08,1,Tuesday,0,0,69.7,0.31,52.2
1/16/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,15,5,0,Tuesday,0,0,50.4,1.13,51.1
1/16/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,15,2.86,1,Tuesday,0,0,44.5,0.07,80.3
1/16/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,14,6,0,Tuesday,0,0,57.1,0.2,43.5
1/16/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,16,2.5,0,Tuesday,0,0,39.6,2.99,71.9
1/16/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,20,5.9,0,Tuesday,0,0,45.9,2.81,72
1/16/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,22,5,0,Tuesday,0,0,68.9,0.64,49.1
1/16/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,11,3.5,0,Tuesday,0,0,52.3,0.64,75.2
1/17/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,24,6,0,Wednesday,0,0,70.7,4.14,75.3
1/17/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,15,2.09,1,Wednesday,0,0,64.5,0.04,57.5
1/17/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,18,5.9,0,Wednesday,0,0,87.8,1.3,64.2
1/17/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,22,5,0,Wednesday,0,0,67.9,1.36,81.6
1/17/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,19,3.5,0,Wednesday,0,0,76.7,2.33,66.2
1/17/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,20,6,0,Wednesday,0,0,66,4.55,70.9
1/17/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,13,2.1,1,Wednesday,0,0,64.7,0.66,60.6
1/17/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,20,5.11,1,Wednesday,0,0,77.5,0.86,47.5
1/17/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,17,5,0,Wednesday,0,0,70,1.67,89.9
1/17/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,16,2.86,1,Wednesday,0,0,63.2,5.13,66.6
1/17/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,14,6,0,Wednesday,0,0,63.1,3.32,56.8
1/17/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,21,2.5,0,Wednesday,0,0,68.1,1.65,75.7
1/17/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,24,5.9,0,Wednesday,0,0,49.9,2.91,71
1/17/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,13,4.48,1,Wednesday,0,0,49.3,0.13,51.6
1/17/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,21,3.5,0,Wednesday,0,0,81.4,0.71,83.8
1/18/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,19,6,0,Thursday,0,0,88,0.02,43.5
1/18/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,17,2.5,0,Thursday,0,0,46.1,0.29,70.3
1/18/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,22,5.9,0,Thursday,0,0,50,1.49,63.9
1/18/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,21,4.06,1,Thursday,0,0,77.1,3.25,55.9
1/18/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,13,3.5,0,Thursday,0,0,68,1.5,81.3
1/18/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,16,6,0,Thursday,0,0,70.1,1.64,72.8
1/18/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,15,2.5,0,Thursday,0,0,73.4,0.16,78
1/18/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,12,5.9,0,Thursday,0,0,56.4,1.64,60.7
1/18/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,13,5,0,Thursday,0,0,64.9,0.91,87.1
1/18/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,25,3.5,0,Thursday,0,0,63.8,1.58,57.2
1/18/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,15,6,0,Thursday,0,0,47.1,0.59,66.6
1/18/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,28,2.5,0,Thursday,0,0,64.7,1.31,86.7
1/18/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,21,5.9,0,Thursday,0,0,78.6,0.83,44.2
1/18/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,24,5,0,Thursday,0,0,55,1.23,45.4
1/18/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,18,3.5,0,Thursday,0,1,62.3,0.24,89.7
1/19/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,20,6,0,Friday,0,0,63.1,0.76,88.6
1/19/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,14,2.5,0,Friday,0,1,55.7,0.7,78.6
1/19/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,17,5.9,0,Friday,0,0,70.2,2,64.2
1/19/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,15,5,0,Friday,0,0,49.8,1.84,65.3
1/19/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,20,2.97,1,Friday,0,0,80,3.59,52.9
1/19/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,18,6,0,Friday,0,0,69.4,1.5,61.6
1/19/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,17,2.15,1,Friday,0,0,45.9,0.57,61.6
1/19/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,16,5.02,1,Friday,0,0,85.5,2.29,41.8
1/19/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,24,5,0,Friday,0,1,62.5,1.03,62.7
1/19/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,20,3.5,0,Friday,0,0,49.2,0.32,64
1/19/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,18,6,0,Friday,0,0,76.6,2.06,73.3
1/19/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,14,2.5,0,Friday,0,0,67.4,0.21,65.8
1/19/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,29,4.92,1,Friday,0,0,33.4,0.29,83.1
1/19/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,21,5,0,Friday,0,0,52.1,2.13,58.4
1/19/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,16,3.5,0,Friday,0,0,64.2,2.21,60.5
1/20/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,15,6.06,0,Saturday,1,0,27.6,2.35,68.6
1/20/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,22,2.03,1,Saturday,1,0,61.3,0.52,50.1
1/20/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,18,6.01,0,Saturday,1,0,62.4,3.02,59.7
1/20/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,18,5.08,0,Saturday,1,0,42.2,1.92,74.3
1/20/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,19,3.54,0,Saturday,1,0,64.1,2.69,60.6
1/20/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,19,6.11,0,Saturday,1,1,60.1,1.85,85.3
1/20/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,23,2.55,0,Saturday,1,0,42.1,1.3,70.8
1/20/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,18,6.01,0,Saturday,1,0,73.8,0.17,47.7
1/20/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,27,5.12,0,Saturday,1,0,72.6,1.86,64.4
1/20/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,22,3.56,0,Saturday,1,0,55.7,1.76,78.2
1/20/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,22,6.18,0,Saturday,1,0,57,0.56,72.2
1/20/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,15,2.55,0,Saturday,1,0,70.9,2,84.3
1/20/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,16,6.05,0,Saturday,1,0,57,1.2,77.5
1/20/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,18,5.06,0,Saturday,1,0,31,1.23,43.1
1/20/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,14,3.56,0,Saturday,1,0,67.3,0.69,45.6
1/21/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,24,6.1,0,Sunday,1,0,47.8,0.19,72.5
1/21/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,16,2.55,0,Sunday,1,0,54.2,0.37,51.9
1/21/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,23,6.06,0,Sunday,1,0,81.9,2.2,69.4
1/21/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,23,5.06,0,Sunday,1,0,58,0.48,79.6
1/21/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,16,3.54,0,Sunday,1,0,60,0,68.8
1/21/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,21,6.16,0,Sunday,1,0,67.6,8.72,60.8
1/21/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,19,2.54,0,Sunday,1,0,67.6,0.35,72.3
1/21/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,15,6.04,0,Sunday,1,0,46.2,1.6,47.2
1/21/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,20,5.1,0,Sunday,1,1,59.1,3.92,76.2
1/21/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,28,2.86,1,Sunday,1,0,60.5,1.37,74.9
1/21/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,23,6.08,0,Sunday,1,0,64.1,2.41,65.7
1/21/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,21,2.53,0,Sunday,1,0,64.3,5.62,53.9
1/21/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,19,4.98,1,Sunday,1,0,98.8,2.95,79.9
1/21/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,28,5.14,0,Sunday,1,0,42.4,1.22,65.5
1/21/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,19,3,1,Sunday,1,0,74.7,0.68,43
1/22/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,26,6,0,Monday,0,0,77.8,0.99,85.9
1/22/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,21,2.5,0,Monday,0,0,67.4,2.77,78.4
1/22/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,10,5.9,0,Monday,0,0,50.2,2.88,69.2
1/22/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,24,5,0,Monday,0,0,85,2.8,61.8
1/22/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,18,3.5,0,Monday,0,0,27.1,1.36,88
1/22/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,20,6,0,Monday,0,0,49.8,0.97,78.8
1/22/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,18,2.5,0,Monday,0,0,77.6,0.56,66.7
1/22/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,23,5.12,1,Monday,0,1,54.4,0.01,72.7
1/22/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,16,5,0,Monday,0,0,83.9,2.17,54
1/22/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,14,3.5,0,Monday,0,0,37.3,0.49,49.8
1/22/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,20,6,0,Monday,0,1,43.3,0.6,53.7
1/22/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,27,2.5,0,Monday,0,0,52,2.78,54.7
1/22/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,21,5.9,0,Monday,0,0,66.3,0.08,77
1/22/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,14,5,0,Monday,0,0,56.7,3.94,47
1/22/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,20,3.5,0,Monday,0,0,52.6,0,78.9
1/23/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,16,6,0,Tuesday,0,0,81.3,4.2,66.2
1/23/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,16,2.1,1,Tuesday,0,0,82.7,0.91,59.2
1/23/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,21,5.9,0,Tuesday,0,0,53.8,0.16,55
1/23/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,24,5,0,Tuesday,0,0,34.4,1.68,65.7
1/23/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,20,3.5,0,Tuesday,0,0,27.6,3.39,55.9
1/23/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,19,6,0,Tuesday,0,0,63.6,0.86,61.5
1/23/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,15,2.5,0,Tuesday,0,0,69.8,1.76,77
1/23/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,18,5.9,0,Tuesday,0,0,60.9,5.82,71.3
1/23/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,22,4.03,1,Tuesday,0,0,58.9,0.41,77.4
1/23/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,23,3.5,0,Tuesday,0,0,47.9,2.58,75.6
1/23/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,16,6,0,Tuesday,0,0,69.8,0.52,80.8
1/23/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,24,2.5,0,Tuesday,0,0,85.2,0.83,50.1
1/23/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,22,5.9,0,Tuesday,0,0,26.7,0.5,89.8
1/23/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,13,5,0,Tuesday,0,0,58.8,0.89,63.8
1/23/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,25,3.5,0,Tuesday,0,0,45.4,0.01,75.9
1/24/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,22,6,0,Wednesday,0,1,37.6,0.54,73.9
1/24/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,17,2.5,0,Wednesday,0,0,43.1,0.88,68.3
1/24/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,16,5.9,0,Wednesday,0,1,65.7,1.5,89.8
1/24/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,15,5,0,Wednesday,0,0,66.1,1.52,50.9
1/24/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,19,3.5,0,Wednesday,0,0,81.9,1.31,61.1
1/24/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,25,6,0,Wednesday,0,0,60.1,0.52,46.4
1/24/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,17,2.5,0,Wednesday,0,0,33.6,4.42,49.1
1/24/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,21,5.9,0,Wednesday,0,0,56.4,0.75,75.6
1/24/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,22,5,0,Wednesday,0,0,39.2,0.37,40.2
1/24/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,21,3.5,0,Wednesday,0,0,41.9,1.21,84.5
1/24/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,24,6,0,Wednesday,0,0,68.7,2.07,71.7
1/24/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,26,2.04,1,Wednesday,0,0,62.9,0.02,62
1/24/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,19,5.9,0,Wednesday,0,0,68.8,0.49,56.6
1/24/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,17,4,1,Wednesday,0,0,54.6,2.61,46.3
1/24/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,22,3.5,0,Wednesday,0,1,71.9,1.06,86.1
1/25/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,15,6,0,Thursday,0,0,53.8,0.79,75.6
1/25/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,14,2.5,0,Thursday,0,0,76.8,4.01,56.8
1/25/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,17,5.9,0,Thursday,0,0,65.2,0.14,43.5
1/25/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,22,4.49,1,Thursday,0,0,56.9,1.43,56.3
1/25/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,16,3.5,0,Thursday,0,0,63.2,0.63,49.2
1/25/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,26,6,0,Thursday,0,0,59.7,0.11,79.3
1/25/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,21,2.5,0,Thursday,0,0,83.9,0.36,76
1/25/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,19,5.9,0,Thursday,0,0,63.7,1.48,64.9
1/25/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,20,5,0,Thursday,0,0,60,0.04,84.3
1/25/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,15,3.5,0,Thursday,0,0,56.4,1.35,49
1/25/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,12,6,0,Thursday,0,0,72.6,4.71,62.6
1/25/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,16,2.22,1,Thursday,0,0,70.6,2.38,75.5
1/25/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,17,5.9,0,Thursday,0,0,55.9,0.64,43.4
1/25/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,23,5,0,Thursday,0,0,42.7,0.22,58.6
1/25/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,21,3.5,0,Thursday,0,0,46.5,0.94,68.6
1/26/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,23,5.03,1,Friday,0,0,57.2,0.75,58.3
1/26/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,21,2.5,0,Friday,0,0,80.2,5.35,64
1/26/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,20,5.9,0,Friday,0,0,56.2,6.89,70.4
1/26/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,18,4.09,1,Friday,0,0,51.1,0.79,58.4
1/26/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,13,3.5,0,Friday,0,0,33.6,0.24,45.3
1/26/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,23,6,0,Friday,0,0,82.7,3.62,47
1/26/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,23,2.5,0,Friday,0,0,68.5,2.37,66.4
1/26/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,16,5.14,1,Friday,0,0,71.9,1.07,48.7
1/26/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,24,4.38,1,Friday,0,0,74.4,0.68,84.5
1/26/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,17,2.87,1,Friday,0,0,57.5,0.89,81.7
1/26/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,18,6,0,Friday,0,0,61.3,3.48,57.5
1/26/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,28,2.5,0,Friday,0,0,82.3,0.31,81.5
1/26/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,30,5.9,0,Friday,0,0,62.7,2.47,66.7
1/26/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,15,4.47,1,Friday,0,0,68.8,0.03,48
1/26/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,26,3.02,1,Friday,0,0,73.1,3.8,70.7
1/27/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,24,6.12,0,Saturday,1,0,69.6,1.04,74
1/27/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,16,2.55,0,Saturday,1,0,58.1,0.39,44.2
1/27/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,29,6.04,0,Saturday,1,0,59.5,0,55.7
1/27/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,15,5.09,0,Saturday,1,0,71.7,1.23,40.3
1/27/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,27,3.58,0,Saturday,1,0,71.6,0.42,55.8
1/27/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,23,6.13,0,Saturday,1,0,77.5,1.5,56.8
1/27/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,29,2.55,0,Saturday,1,0,68.3,0.5,71.5
1/27/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,17,6.03,0,Saturday,1,0,68.9,0.14,50
1/27/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,16,4.37,1,Saturday,1,0,53.3,1.05,41.5
1/27/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,12,3.12,1,Saturday,1,0,51.3,1.25,55.8
1/27/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,18,5.33,1,Saturday,1,0,71.7,0.9,81.3
1/27/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,11,2.54,0,Saturday,1,1,51.4,0.92,60
1/27/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,20,6.02,0,Saturday,1,0,59.7,1.34,60.8
1/27/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,17,5.13,0,Saturday,1,0,80.7,1.12,63.5
1/27/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,26,2.9,1,Saturday,1,0,78.3,0.21,77.6
1/28/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,16,6.15,0,Sunday,1,1,64.5,0.33,64
1/28/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,26,2.54,0,Sunday,1,0,55.6,0.23,44.6
1/28/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,26,6.01,0,Sunday,1,0,58.1,1.77,50.3
1/28/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,24,4.3,1,Sunday,1,0,73,1.13,49.4
1/28/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,20,3.55,0,Sunday,1,0,59.5,0.84,65.4
1/28/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,24,6.07,0,Sunday,1,0,51.6,2.4,41.5
1/28/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,19,2.55,0,Sunday,1,0,78.2,0.59,54.2
1/28/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,16,4.73,1,Sunday,1,0,62.7,1.26,70.4
1/28/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,18,5.07,0,Sunday,1,0,51.3,0.12,57.7
1/28/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,17,3.54,0,Sunday,1,0,67.2,2.05,75.4
1/28/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,9,6.15,0,Sunday,1,0,74.6,1.78,59.6
1/28/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,18,2.54,0,Sunday,1,0,44.9,2.43,89
1/28/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,24,6.06,0,Sunday,1,0,57,3.24,88.3
1/28/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,19,5.12,0,Sunday,1,0,56.3,2.13,80
1/28/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,29,3.6,0,Sunday,1,0,66.8,2.79,87.7
1/29/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,21,5.15,1,Monday,0,0,69.5,0.64,50.2
1/29/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,29,2.5,0,Monday,0,0,51.7,0.63,77.5
1/29/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,21,5.9,0,Monday,0,0,37.6,4.33,56.1
1/29/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,16,5,0,Monday,0,0,75.5,3.69,76.3
1/29/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,16,3.5,0,Monday,0,0,43.2,1.19,58.7
1/29/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,24,5,1,Monday,0,0,64.1,0.68,54.5
1/29/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,19,2.5,0,Monday,0,0,58,3.01,87.9
1/29/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,23,5.9,0,Monday,0,0,62.4,0.59,50.5
1/29/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,25,5,0,Monday,0,0,84.8,0.25,77.9
1/29/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,16,3.5,0,Monday,0,0,105.6,1.53,73.7
1/29/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,21,6,0,Monday,0,0,35.5,0.07,55.2
1/29/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,13,2.5,0,Monday,0,0,74.8,0.71,62.9
